Time,Ask,Bid,AskVolume,BidVolume,
2014.09.09,00:00:00.329,0.93621,0.93611,1,1.31
2014.09.09,00:00:01.253,0.93621,0.93609,1,1.46
2014.09.09,00:00:02.248,0.93621,0.93609,1,1.39
2014.09.09,00:00:02.759,0.93621,0.93609,1,1.31
2014.09.09,00:00:03.018,0.93619,0.93609,1,1.31
2014.09.09,00:00:03.322,0.93617,0.93607,1,2.21
2014.09.09,00:00:03.626,0.93616,0.93604,2.02,1
2014.09.09,00:00:03.982,0.93612,0.93602,1.1,1
2014.09.09,00:00:05.347,0.93614,0.93602,2.21,1
2014.09.09,00:00:06.746,0.93614,0.93602,1.27,1.39
2014.09.09,00:00:08.073,0.93614,0.93602,1.2,2.14
2014.09.09,00:00:10.119,0.93614,0.93603,1,1.39
2014.09.09,00:00:11.332,0.93614,0.93603,1.1,1.56
2014.09.09,00:00:11.586,0.93616,0.93604,1.2,2.06
2014.09.09,00:00:12.091,0.93616,0.93604,1.2,2.14
2014.09.09,00:00:12.597,0.93616,0.93605,1.1,1.31
2014.09.09,00:00:13.112,0.93616,0.93605,1.17,1.56
2014.09.09,00:00:13.671,0.93616,0.93605,1.27,1.31
2014.09.09,00:00:14.445,0.93616,0.93605,1.07,1.56
2014.09.09,00:00:14.971,0.93616,0.93605,1.1,1.31
2014.09.09,00:00:15.484,0.93616,0.93605,1.07,1.31
2014.09.09,00:00:15.998,0.93616,0.93604,1.1,2.14
2014.09.09,00:00:16.520,0.93616,0.93604,1.17,2.06
2014.09.09,00:00:17.118,0.93616,0.93604,1.1,2.14
2014.09.09,00:00:21.282,0.93616,0.93604,1.1,2.14
2014.09.09,00:00:21.991,0.93616,0.93605,1,1.39
2014.09.09,00:00:24.640,0.93616,0.93605,1,1.66
2014.09.09,00:00:26.374,0.93616,0.93605,1,1.74
2014.09.09,00:00:27.953,0.93616,0.93605,1,1.66
2014.09.09,00:00:28.573,0.93616,0.93608,1,1.25
2014.09.09,00:00:31.046,0.93616,0.93605,1,1.66
2014.09.09,00:00:31.562,0.93616,0.93605,1,1.74
2014.09.09,00:00:33.555,0.93616,0.93605,1.1,1.56
2014.09.09,00:00:34.065,0.93616,0.93606,1,1.31
2014.09.09,00:00:36.255,0.93616,0.93605,1,2.14
2014.09.09,00:00:36.851,0.93616,0.93605,1.1,2.06
2014.09.09,00:00:37.359,0.93616,0.93605,1.2,1.25
2014.09.09,00:00:38.700,0.93616,0.93604,1.27,1.69
2014.09.09,00:00:38.851,0.93617,0.93607,1.52,1
2014.09.09,00:00:39.054,0.93616,0.93604,1.27,1.69
2014.09.09,00:00:39.610,0.93616,0.93604,1.27,1.25
2014.09.09,00:00:42.578,0.93616,0.93604,1.27,1.69
2014.09.09,00:00:43.167,0.93616,0.93606,1.27,1.25
2014.09.09,00:00:44.904,0.93616,0.93606,1.27,1.25
2014.09.09,00:00:45.822,0.93616,0.93605,1.2,1.31
2014.09.09,00:00:46.331,0.93616,0.93605,1.27,1.31
2014.09.09,00:00:46.839,0.93616,0.93605,1.27,1.31
2014.09.09,00:00:47.620,0.93616,0.93605,1.27,1.31
2014.09.09,00:00:48.729,0.93616,0.93605,1.27,1.31
2014.09.09,00:00:50.731,0.93617,0.93606,1.55,1.69
2014.09.09,00:00:51.696,0.93617,0.93607,1.55,1.19
2014.09.09,00:00:55.097,0.93617,0.93607,1.27,1.19
2014.09.09,00:00:55.249,0.93618,0.93609,1.2,1.25
2014.09.09,00:00:56.059,0.93618,0.93609,1,1.39
2014.09.09,00:00:56.565,0.93618,0.93609,1,2.89
2014.09.09,00:00:56.616,0.93618,0.93609,1,2.89
2014.09.09,00:00:57.123,0.93618,0.93612,1,2.44
2014.09.09,00:00:57.882,0.93622,0.93612,1.5,2.44
2014.09.09,00:00:57.933,0.93622,0.93613,1,1.31
2014.09.09,00:00:58.440,0.93623,0.93613,1.57,1.31
2014.09.09,00:00:59.149,0.93623,0.93614,1.1,1.19
2014.09.09,00:01:07.156,0.93623,0.93614,1,1.31
2014.09.09,00:01:10.039,0.93623,0.93611,1,2.89
2014.09.09,00:01:10.343,0.93623,0.93611,1,2.96
2014.09.09,00:01:10.546,0.93623,0.93611,1,2.21
2014.09.09,00:01:11.053,0.93623,0.93611,1,2.21
2014.09.09,00:01:12.774,0.93623,0.93611,1,2.96
2014.09.09,00:01:13.280,0.93623,0.93611,1,2.96
2014.09.09,00:01:13.988,0.93623,0.93611,1,2.96
2014.09.09,00:01:15.088,0.93623,0.93611,1.12,2.21
2014.09.09,00:01:16.197,0.93623,0.93611,1.37,2.21
2014.09.09,00:01:16.711,0.93623,0.93611,1.52,1.31
2014.09.09,00:01:17.549,0.93623,0.93611,1.15,1.25
2014.09.09,00:01:18.061,0.93623,0.93611,1.17,1.25
2014.09.09,00:01:21.554,0.93623,0.93611,1.55,1.25
2014.09.09,00:01:22.214,0.93623,0.93611,1.27,1.62
2014.09.09,00:01:22.721,0.93623,0.93611,1.52,1.31
2014.09.09,00:01:23.772,0.93623,0.93611,1.52,1.31
2014.09.09,00:01:24.277,0.93623,0.93611,1.52,1.31
2014.09.09,00:01:26.489,0.93623,0.93611,1.52,1.31
2014.09.09,00:01:26.540,0.93623,0.93611,1.15,1.62
2014.09.09,00:01:26.642,0.93623,0.93611,1.52,1.25
2014.09.09,00:01:27.149,0.93623,0.93611,1.17,1.25
2014.09.09,00:01:27.657,0.93623,0.93611,1.52,1.25
2014.09.09,00:01:32.458,0.93623,0.93612,2.02,1
2014.09.09,00:01:33.052,0.93623,0.93612,2.02,1
2014.09.09,00:01:33.566,0.93623,0.93611,2.02,1.25
2014.09.09,00:01:35.169,0.93623,0.93616,1.47,1
2014.09.09,00:01:35.474,0.93624,0.93611,1.55,2.89
2014.09.09,00:01:37.156,0.93624,0.93611,1.52,2.81
2014.09.09,00:01:37.207,0.93624,0.93613,1.45,1.07
2014.09.09,00:01:37.461,0.93624,0.93611,1.47,2.96
2014.09.09,00:01:37.512,0.93624,0.93614,1.37,1.1
2014.09.09,00:01:37.816,0.93626,0.93616,1.46,1
2014.09.09,00:01:38.019,0.93625,0.93612,1.47,2.21
2014.09.09,00:01:38.525,0.93624,0.93612,1.27,1.66
2014.09.09,00:01:39.040,0.93624,0.93611,1.1,3.64
2014.09.09,00:01:39.243,0.93625,0.93612,1,2.21
2014.09.09,00:01:42.602,0.93625,0.93613,1.27,1.19
2014.09.09,00:01:43.158,0.93625,0.93612,1.27,1.39
2014.09.09,00:01:43.462,0.93619,0.9361,1.12,1
2014.09.09,00:01:43.868,0.9362,0.93608,1.27,1
2014.09.09,00:01:44.172,0.93618,0.93606,1.17,1.31
2014.09.09,00:01:44.678,0.93619,0.93605,1.27,2.89
2014.09.09,00:01:45.601,0.93619,0.93605,1.46,3.64
2014.09.09,00:01:46.107,0.93619,0.93605,1.09,3.71
2014.09.09,00:01:46.653,0.93619,0.93605,1.84,2.96
2014.09.09,00:01:47.159,0.93619,0.93605,1.84,2.96
2014.09.09,00:01:47.660,0.93619,0.93605,1.84,2.89
2014.09.09,00:01:48.265,0.93619,0.93605,1.36,3.34
2014.09.09,00:01:48.417,0.9362,0.93607,2.59,1.37
2014.09.09,00:01:48.979,0.9362,0.93607,2.59,1.95
2014.09.09,00:01:49.691,0.9362,0.93607,1.76,2.21
2014.09.09,00:01:50.389,0.9362,0.93607,1.84,1.39
2014.09.09,00:01:53.274,0.9362,0.93607,1.4,1.62
2014.09.09,00:01:53.527,0.9362,0.93606,2.21,1.56
2014.09.09,00:01:54.034,0.9362,0.93606,1.84,1.66
2014.09.09,00:01:54.811,0.9362,0.93606,2.59,1.56
2014.09.09,00:01:55.424,0.9362,0.93606,2.59,1.66
2014.09.09,00:01:56.546,0.9362,0.93606,2.59,1.74
2014.09.09,00:01:56.850,0.9362,0.93606,2.21,1.56
2014.09.09,00:01:57.204,0.93619,0.93606,1.17,1.66
2014.09.09,00:01:57.712,0.93619,0.93606,1.1,1.74
2014.09.09,00:01:58.330,0.9362,0.93607,2.59,1.39
2014.09.09,00:01:58.838,0.9362,0.93606,2.96,2.06
2014.09.09,00:02:00.442,0.93618,0.93606,1.27,2.06
2014.09.09,00:02:00.950,0.93618,0.93605,1.46,1.62
2014.09.09,00:02:02.573,0.93618,0.93605,1.46,1.62
2014.09.09,00:02:03.130,0.93618,0.93605,1.46,1.39
2014.09.09,00:02:03.640,0.93617,0.93605,1.27,1.31
2014.09.09,00:02:04.149,0.93617,0.93605,1.27,1.31
2014.09.09,00:02:04.857,0.93617,0.93605,1.46,1.37
2014.09.09,00:02:05.394,0.93617,0.93605,1.4,1.12
2014.09.09,00:02:07.557,0.93617,0.93605,1.46,1
2014.09.09,00:02:08.367,0.93613,0.93605,1,1
2014.09.09,00:02:08.671,0.93614,0.93604,1.4,1
