Time,Ask,Bid,AskVolume,BidVolume,
2014.08.11,00:00:00.468,102.157,102.155,1,1
2014.08.11,00:00:00.878,102.157,102.154,3.75,1
2014.08.11,00:00:01.080,102.155,102.153,3.75,1.5
2014.08.11,00:00:01.594,102.154,102.152,3.75,1
2014.08.11,00:00:01.948,102.152,102.149,1,1
2014.08.11,00:00:02.202,102.15,102.146,2.13,1
2014.08.11,00:00:02.253,102.149,102.148,1,1
2014.08.11,00:00:02.354,102.15,102.146,3.38,2.25
2014.08.11,00:00:02.714,102.148,102.146,1,1
2014.08.11,00:00:03.528,102.149,102.146,2.25,1
2014.08.11,00:00:03.906,102.149,102.144,6.75,1.5
2014.08.11,00:00:04.411,102.148,102.143,1.5,4.88
2014.08.11,00:00:05.242,102.145,102.143,1,2.63
2014.08.11,00:00:05.697,102.144,102.141,1,2.63
2014.08.11,00:00:06.353,102.143,102.141,1,1
2014.08.11,00:00:06.555,102.143,102.138,1,5.25
2014.08.11,00:00:07.060,102.142,102.138,4.5,1.5
2014.08.11,00:00:07.364,102.139,102.136,1,2.25
2014.08.11,00:00:08.586,102.14,102.136,6,1.5
2014.08.11,00:00:09.101,102.139,102.135,1,2.25
2014.08.11,00:00:09.657,102.139,102.136,1,1
2014.08.11,00:00:10.252,102.139,102.135,2.25,1
2014.08.11,00:00:10.555,102.137,102.135,1,1
2014.08.11,00:00:13.301,102.139,102.135,3.94,1
2014.08.11,00:00:13.961,102.139,102.136,1.5,1
2014.08.11,00:00:14.012,102.139,102.138,1,1
2014.08.11,00:00:14.113,102.141,102.138,1.88,2.25
2014.08.11,00:00:14.214,102.143,102.141,1,1
2014.08.11,00:00:14.265,102.145,102.141,2.25,1.69
2014.08.11,00:00:14.366,102.145,102.143,1,1
2014.08.11,00:00:14.518,102.147,102.144,1,1
2014.08.11,00:00:16.498,102.149,102.146,3.75,1
2014.08.11,00:00:16.751,102.152,102.149,1.69,1
2014.08.11,00:00:17.255,102.153,102.149,1.5,1
2014.08.11,00:00:17.608,102.153,102.152,1,1.5
2014.08.11,00:00:17.760,102.158,102.154,2.63,1.5
2014.08.11,00:00:17.962,102.158,102.156,1.13,1
2014.08.11,00:00:18.416,102.162,102.157,2.44,3
2014.08.11,00:00:18.517,102.162,102.157,2.44,2.25
2014.08.11,00:00:19.021,102.161,102.158,1,1
2014.08.11,00:00:19.526,102.162,102.157,1,3.38
2014.08.11,00:00:20.039,102.162,102.159,1,1
2014.08.11,00:00:20.493,102.16,102.158,1,1.5
2014.08.11,00:00:20.644,102.16,102.156,1.5,2.25
2014.08.11,00:00:20.846,102.158,102.155,1,2.25
2014.08.11,00:00:21.531,102.158,102.154,1.5,1.5
2014.08.11,00:00:22.040,102.157,102.154,1,1
2014.08.11,00:00:23.237,102.155,102.153,1,1.5
2014.08.11,00:00:23.439,102.154,102.152,1,1
2014.08.11,00:00:25.537,102.154,102.151,1.25,1.5
2014.08.11,00:00:29.602,102.155,102.152,1,1.25
2014.08.11,00:00:30.117,102.156,102.153,1.25,1.5
2014.08.11,00:00:30.632,102.157,102.153,3.19,1.69
2014.08.11,00:00:32.246,102.157,102.154,1.69,1
2014.08.11,00:00:32.772,102.161,102.156,1.5,3.25
2014.08.11,00:00:33.026,102.163,102.161,1,1.69
2014.08.11,00:00:33.178,102.165,102.161,2.25,3.19
2014.08.11,00:00:33.683,102.165,102.161,2.44,3
2014.08.11,00:00:34.492,102.165,102.162,2.44,1
2014.08.11,00:00:35.022,102.165,102.162,1.25,1
2014.08.11,00:00:35.532,102.165,102.161,1.25,4.69
2014.08.11,00:00:36.036,102.164,102.161,1.5,1
2014.08.11,00:00:36.591,102.163,102.161,1,1
2014.08.11,00:00:39.554,102.163,102.16,1.5,1.25
2014.08.11,00:00:40.069,102.163,102.159,1.69,3.94
2014.08.11,00:00:41.446,102.161,102.159,1,1
2014.08.11,00:00:42.005,102.163,102.159,3.19,1
2014.08.11,00:00:42.918,102.162,102.159,1,1
2014.08.11,00:00:44.370,102.161,102.158,1,2.25
2014.08.11,00:00:44.874,102.16,102.157,1,3.19
2014.08.11,00:00:45.379,102.16,102.158,1,1
2014.08.11,00:00:45.786,102.162,102.158,1.5,1.5
2014.08.11,00:00:46.300,102.162,102.159,1.5,1
2014.08.11,00:00:46.552,102.16,102.158,1,1
2014.08.11,00:00:47.077,102.159,102.156,1,3.19
2014.08.11,00:00:47.581,102.158,102.155,1,3.19
2014.08.11,00:00:48.139,102.158,102.155,1,2.44
2014.08.11,00:00:48.442,102.158,102.156,1,1.69
2014.08.11,00:00:48.946,102.158,102.155,1,1.69
2014.08.11,00:00:49.582,102.158,102.155,1,3.19
2014.08.11,00:00:50.092,102.158,102.156,1,1
2014.08.11,00:00:50.632,102.157,102.155,1.5,1
2014.08.11,00:00:51.036,102.157,102.153,1.5,1.5
2014.08.11,00:00:51.341,102.155,102.152,1,1.69
2014.08.11,00:00:53.253,102.155,102.151,1.5,3.19
2014.08.11,00:00:54.231,102.155,102.151,1.5,3.19
2014.08.11,00:00:55.530,102.155,102.151,3.19,3.19
2014.08.11,00:00:55.883,102.153,102.151,1,1
2014.08.11,00:00:56.489,102.151,102.149,1,1
2014.08.11,00:00:56.843,102.151,102.147,2.25,1.69
2014.08.11,00:00:59.492,102.151,102.148,2.25,1
2014.08.11,00:01:05.664,102.151,102.147,3.94,1.69
2014.08.11,00:01:06.118,102.149,102.147,1,1.69
2014.08.11,00:01:06.623,102.15,102.147,1.69,1
2014.08.11,00:01:08.817,102.149,102.147,1,1
2014.08.11,00:01:13.691,102.149,102.146,1.5,1.69
2014.08.11,00:01:14.200,102.149,102.147,1,1
2014.08.11,00:01:15.876,102.149,102.148,1,1
2014.08.11,00:01:16.406,102.15,102.147,1,1.69
2014.08.11,00:01:19.664,102.151,102.147,3.19,2.07
2014.08.11,00:01:20.178,102.151,102.148,1.5,1
2014.08.11,00:01:20.696,102.151,102.149,1,1.5
