Date,Time,Ask,Bid,AskVolume,BidVolume
11-08-2014,00:00:00.321,0.90597,0.90584,1.74,1.02
11-08-2014,00:00:04.221,0.90599,0.90586,1.72,1
11-08-2014,00:00:04.474,0.90599,0.90583,2.22,1.84
11-08-2014,00:00:07.196,0.90597,0.90585,1.64,1
11-08-2014,00:00:07.701,0.90597,0.90586,1.39,1
11-08-2014,00:00:08.207,0.90597,0.90584,1.67,1.47
11-08-2014,00:00:08.866,0.90597,0.90584,1.72,1.25
11-08-2014,00:00:09.385,0.90597,0.90585,1.47,1
11-08-2014,00:00:10.958,0.90597,0.90586,1.34,1
11-08-2014,00:00:11.510,0.90597,0.90585,1.34,1.13
11-08-2014,00:00:13.709,0.90598,0.90584,1.72,1.45
11-08-2014,00:00:14.236,0.90598,0.90586,1.47,1.13
11-08-2014,00:00:16.145,0.90597,0.90584,1.37,2.14
11-08-2014,00:00:17.995,0.90597,0.90586,1.47,1
11-08-2014,00:00:18.934,0.90598,0.90586,1.67,1.1
11-08-2014,00:00:19.448,0.90598,0.90587,1.39,1
11-08-2014,00:00:20.756,0.90598,0.90588,1.29,1
11-08-2014,00:00:21.292,0.90598,0.90587,1.29,1.5
11-08-2014,00:00:21.808,0.90599,0.90587,1.74,1
11-08-2014,00:00:22.701,0.90598,0.90587,1.39,1
11-08-2014,00:00:27.863,0.90599,0.90587,1.74,1
11-08-2014,00:00:29.652,0.90599,0.90587,1.74,1
11-08-2014,00:00:34.239,0.90598,0.90586,2.14,1.95
11-08-2014,00:00:35.951,0.90598,0.90586,2.22,1.5
11-08-2014,00:00:56.749,0.90598,0.90586,1.84,1
11-08-2014,00:00:56.800,0.90598,0.90589,1.27,1
11-08-2014,00:00:57.162,0.90593,0.90586,1,1.67
11-08-2014,00:00:57.367,0.90598,0.90587,1.02,1
11-08-2014,00:00:57.874,0.90598,0.90586,1.39,1.77
11-08-2014,00:00:57.925,0.90598,0.90586,1.47,1.25
11-08-2014,00:01:01.795,0.90597,0.90587,1.27,1
11-08-2014,00:01:02.050,0.90599,0.90588,1.47,1
11-08-2014,00:01:02.561,0.90598,0.90587,1.09,1.13
11-08-2014,00:01:07.372,0.90598,0.90587,1.09,1.38
11-08-2014,00:01:07.896,0.90598,0.90587,1.18,1.32
11-08-2014,00:01:08.419,0.90598,0.90587,1.18,1.63
11-08-2014,00:01:09.014,0.90598,0.90587,1.18,1.32
11-08-2014,00:01:09.530,0.90598,0.90588,1.18,1
11-08-2014,00:01:10.785,0.90598,0.90589,1.18,1
11-08-2014,00:01:12.643,0.90598,0.90588,1.18,1
11-08-2014,00:01:13.341,0.90598,0.90588,1.18,1.38
11-08-2014,00:01:13.845,0.90598,0.90588,1.18,1.13
11-08-2014,00:01:16.836,0.90598,0.90588,1.18,1.38
11-08-2014,00:01:17.344,0.90598,0.90588,1.18,1.13
11-08-2014,00:01:17.498,0.90598,0.90588,1.18,1.38
11-08-2014,00:01:17.599,0.90598,0.90588,1.18,1.13
11-08-2014,00:01:20.567,0.90598,0.90588,1.09,1.38
11-08-2014,00:01:21.073,0.90598,0.90588,1.09,1.13
11-08-2014,00:01:22.161,0.90598,0.90588,1.2,1.13
11-08-2014,00:01:23.822,0.90598,0.90588,1,1.38
11-08-2014,00:01:25.457,0.90598,0.90588,1,1.38
11-08-2014,00:01:25.921,0.90598,0.90588,1.1,1.13
11-08-2014,00:01:27.352,0.90598,0.90588,1,1.38
11-08-2014,00:01:27.866,0.90598,0.90588,1.1,1.13
11-08-2014,00:01:28.429,0.90598,0.90588,1.1,1.38
11-08-2014,00:01:28.694,0.90601,0.90591,1.47,1
11-08-2014,00:01:29.200,0.90601,0.90591,2.59,1
11-08-2014,00:01:29.591,0.90601,0.90591,2.59,1
11-08-2014,00:01:30.128,0.90601,0.90591,2.59,1
11-08-2014,00:01:31.154,0.90601,0.90591,1.84,1
11-08-2014,00:01:31.932,0.90601,0.90591,2.59,1
11-08-2014,00:01:34.237,0.90601,0.90592,2.59,1
11-08-2014,00:01:35.193,0.90601,0.90591,2.52,1.88
11-08-2014,00:01:35.805,0.90601,0.90591,1.77,1.5
11-08-2014,00:01:36.365,0.90601,0.90591,2.52,1.5
11-08-2014,00:01:36.669,0.90598,0.90589,1,1.48
11-08-2014,00:01:47.205,0.90598,0.90589,1,1.45
11-08-2014,00:01:48.102,0.90598,0.90588,1,2.22
11-08-2014,00:01:51.057,0.90598,0.90588,1,1.47
11-08-2014,00:01:51.618,0.90598,0.90588,1,1.47
11-08-2014,00:01:55.509,0.90598,0.90588,1,2.22
11-08-2014,00:01:56.398,0.90598,0.90588,1,2.22
11-08-2014,00:01:57.618,0.90598,0.90588,1,1.47
11-08-2014,00:01:58.085,0.90601,0.90589,1.69,1.08
