Time,Ask,Bid,AskVolume,BidVolume,
2014.09.10,00:00:01.708,1.29414,1.29409,2.44,2.62
2014.09.10,00:00:02.012,1.29408,1.29406,3.25,2.25
2014.09.10,00:00:02.063,1.29409,1.29406,1.5,1.5
2014.09.10,00:00:02.569,1.29409,1.29405,1,2.44
2014.09.10,00:00:03.456,1.29408,1.29405,1,1
2014.09.10,00:00:03.558,1.29406,1.29404,1,1
2014.09.10,00:00:03.711,1.29405,1.29402,1.5,2.25
2014.09.10,00:00:06.483,1.29407,1.29404,6.56,1
2014.09.10,00:00:06.999,1.29407,1.29404,6.94,1
2014.09.10,00:00:07.304,1.29405,1.29404,1.5,1
2014.09.10,00:00:09.086,1.29406,1.29404,1,1
2014.09.10,00:00:16.493,1.29404,1.29402,1,1
2014.09.10,00:00:16.746,1.29402,1.29399,1,2.62
2014.09.10,00:00:16.950,1.29399,1.29396,1,3.39
2014.09.10,00:00:17.254,1.29395,1.29393,2.5,1
2014.09.10,00:00:17.305,1.29394,1.29391,1,1.5
2014.09.10,00:00:17.811,1.29394,1.29392,1,1
2014.09.10,00:00:19.230,1.29394,1.29391,1.12,1
2014.09.10,00:00:23.319,1.29393,1.29391,1,1
2014.09.10,00:00:23.824,1.29393,1.2939,1,1.5
2014.09.10,00:00:26.480,1.29393,1.29389,1.5,2.25
2014.09.10,00:00:26.733,1.29391,1.29388,1.5,1
2014.09.10,00:00:27.037,1.29389,1.29388,1,1
2014.09.10,00:00:27.558,1.29389,1.29387,1,1
2014.09.10,00:00:30.688,1.29388,1.29384,1,1
2014.09.10,00:00:30.790,1.29386,1.29384,1,1
2014.09.10,00:00:30.993,1.29388,1.29384,6.19,1
2014.09.10,00:00:31.523,1.29388,1.29385,3,1
2014.09.10,00:00:32.029,1.29387,1.29384,1,1
2014.09.10,00:00:42.358,1.29386,1.29384,1,1
2014.09.10,00:00:42.984,1.29385,1.29384,1,1
2014.09.10,00:00:43.493,1.29386,1.29384,1,1
2014.09.10,00:00:44.002,1.29387,1.29384,2.25,1
2014.09.10,00:00:44.507,1.29386,1.29384,1,1
2014.09.10,00:00:45.014,1.29387,1.29384,1.69,1
2014.09.10,00:00:47.402,1.29386,1.29384,1,1
2014.09.10,00:00:47.909,1.29387,1.29384,1,1
2014.09.10,00:00:48.428,1.29386,1.29384,1,1
2014.09.10,00:00:48.934,1.29387,1.29384,2.25,1
2014.09.10,00:00:52.443,1.29386,1.29384,1,1
2014.09.10,00:00:53.435,1.29387,1.29384,2.25,1
2014.09.10,00:00:55.529,1.29386,1.29384,1,1
2014.09.10,00:00:55.580,1.29385,1.29382,1,3.19
2014.09.10,00:00:56.087,1.29383,1.29381,1.5,1
2014.09.10,00:00:56.240,1.29381,1.2938,1,1.12
2014.09.10,00:00:56.341,1.29383,1.2938,2.25,1
2014.09.10,00:00:57.556,1.29383,1.29381,2.25,1
2014.09.10,00:01:01.704,1.29383,1.2938,3.45,3.22
2014.09.10,00:01:02.058,1.29383,1.29381,1.5,1
2014.09.10,00:01:02.563,1.29384,1.29382,1,1.5
2014.09.10,00:01:02.868,1.29386,1.29384,1.5,1.37
2014.09.10,00:01:03.171,1.29385,1.29383,4.12,1
2014.09.10,00:01:03.274,1.29385,1.29381,1,2.25
2014.09.10,00:01:03.426,1.29385,1.29383,1.5,1
2014.09.10,00:01:03.477,1.29387,1.29384,1,1
2014.09.10,00:01:03.780,1.29389,1.29384,5.25,1.5
2014.09.10,00:01:03.932,1.29389,1.29386,3.37,1
2014.09.10,00:01:15.664,1.29389,1.29385,1.12,2.25
2014.09.10,00:01:21.566,1.29389,1.29386,1.87,1
2014.09.10,00:01:22.073,1.29388,1.29386,1,1
2014.09.10,00:01:23.842,1.29389,1.29386,3,1
2014.09.10,00:01:24.350,1.29388,1.29386,1,1
2014.09.10,00:01:24.906,1.29389,1.29386,3,1
2014.09.10,00:01:25.786,1.29388,1.29386,1,1.5
2014.09.10,00:01:26.090,1.2939,1.29386,3,2.44
2014.09.10,00:01:26.617,1.29389,1.29386,1.5,1.69
2014.09.10,00:01:27.119,1.29388,1.29386,1,1
2014.09.10,00:01:30.363,1.29387,1.29386,1,1
2014.09.10,00:01:30.778,1.29387,1.29384,1,3
2014.09.10,00:01:32.095,1.29387,1.29385,1,1
2014.09.10,00:01:32.604,1.29386,1.29385,1,1
2014.09.10,00:01:32.858,1.29388,1.29384,4.87,3
2014.09.10,00:01:32.959,1.29386,1.29384,1,3
2014.09.10,00:01:33.464,1.29387,1.29384,1.5,1
2014.09.10,00:01:38.999,1.29386,1.29384,1,1
2014.09.10,00:01:48.190,1.29386,1.29384,1.5,1
2014.09.10,00:01:48.746,1.29385,1.29384,1,1
2014.09.10,00:01:49.256,1.29386,1.29384,1.5,1
2014.09.10,00:01:49.969,1.29385,1.29384,1,1
2014.09.10,00:01:50.476,1.29387,1.29384,2.25,1
2014.09.10,00:01:50.989,1.29386,1.29384,1.5,1
2014.09.10,00:01:51.535,1.29385,1.29384,1,1
2014.09.10,00:01:52.040,1.29386,1.29384,2.25,1
2014.09.10,00:01:52.566,1.29385,1.29384,1,1
2014.09.10,00:01:53.074,1.29386,1.29384,2.25,1
2014.09.10,00:01:53.632,1.29385,1.29384,1,1
2014.09.10,00:01:54.401,1.29386,1.29384,2.25,1
2014.09.10,00:01:54.981,1.29385,1.29384,1,1
2014.09.10,00:01:55.520,1.29386,1.29384,2.25,1
2014.09.10,00:01:56.083,1.29385,1.29384,1,1
2014.09.10,00:01:56.693,1.29386,1.29384,2.25,1
2014.09.10,00:01:57.417,1.29385,1.29384,1,1
2014.09.10,00:01:57.928,1.29386,1.29384,1.5,1
2014.09.10,00:01:58.438,1.29385,1.29384,1,1
2014.09.10,00:01:58.957,1.29386,1.29384,2.25,1
2014.09.10,00:01:59.477,1.29385,1.29384,1,1
2014.09.10,00:02:00.080,1.29386,1.29384,2.25,1
2014.09.10,00:02:01.406,1.29385,1.29384,1,1
