Time,Ask,Bid,AskVolume,BidVolume,
2014.09.10,00:00:00.287,106.123,106.122,1,1
2014.09.10,00:00:00.844,106.124,106.122,1.5,1
2014.09.10,00:00:01.551,106.124,106.121,1,1
2014.09.10,00:00:01.957,106.124,106.119,1.5,6.75
2014.09.10,00:00:03.201,106.124,106.12,6.75,1
2014.09.10,00:00:03.706,106.123,106.119,1,1.5
2014.09.10,00:00:04.692,106.122,106.119,1,1.5
2014.09.10,00:00:05.512,106.121,106.119,1,1.5
2014.09.10,00:00:07.369,106.121,106.12,1,1
2014.09.10,00:00:07.470,106.123,106.122,1,1
2014.09.10,00:00:07.622,106.125,106.122,1.5,1
2014.09.10,00:00:08.128,106.125,106.123,2.25,1
2014.09.10,00:00:08.280,106.125,106.121,2.25,1.5
2014.09.10,00:00:08.381,106.125,106.124,1.5,1
2014.09.10,00:00:09.039,106.125,106.122,2.25,1
2014.09.10,00:00:09.594,106.123,106.122,1,1
2014.09.10,00:00:10.100,106.122,106.121,1,1.5
2014.09.10,00:00:11.441,106.124,106.121,2.25,1.5
2014.09.10,00:00:11.946,106.125,106.121,3,1.5
2014.09.10,00:00:12.805,106.125,106.122,1.5,1.5
2014.09.10,00:00:14.622,106.125,106.123,1,1
2014.09.10,00:00:16.487,106.127,106.125,3,1
2014.09.10,00:00:16.791,106.129,106.127,1,2.25
2014.09.10,00:00:17.297,106.13,106.128,1,1
2014.09.10,00:00:17.500,106.132,106.128,3,1.5
2014.09.10,00:00:18.008,106.131,106.128,4.5,1
2014.09.10,00:00:18.922,106.132,106.129,2.25,1
2014.09.10,00:00:19.439,106.131,106.128,1,1.5
2014.09.10,00:00:19.894,106.133,106.129,2.25,2.25
2014.09.10,00:00:22.676,106.133,106.13,1,1
2014.09.10,00:00:24.141,106.134,106.131,3.75,1
2014.09.10,00:00:24.646,106.135,106.131,6.75,1.5
2014.09.10,00:00:25.148,106.134,106.131,1,1.5
2014.09.10,00:00:25.653,106.135,106.131,6.94,1.5
2014.09.10,00:00:27.145,106.135,106.132,6.19,1
2014.09.10,00:00:27.660,106.135,106.131,6.94,1.5
2014.09.10,00:00:28.421,106.134,106.131,3.75,1.25
2014.09.10,00:00:30.424,106.135,106.131,3.94,1.69
2014.09.10,00:00:30.929,106.135,106.132,1.5,1.69
2014.09.10,00:00:31.232,106.134,106.131,2.44,1.5
2014.09.10,00:00:31.737,106.133,106.13,1.25,1.5
2014.09.10,00:00:34.094,106.133,106.129,2.44,3.19
2014.09.10,00:00:35.112,106.133,106.129,3.19,2.25
2014.09.10,00:00:35.621,106.133,106.13,3.19,1
2014.09.10,00:00:36.818,106.133,106.13,3.19,1
2014.09.10,00:00:39.140,106.132,106.13,1.25,1
2014.09.10,00:00:41.517,106.131,106.13,1,1
2014.09.10,00:00:43.488,106.133,106.13,3.19,1
2014.09.10,00:00:43.791,106.131,106.128,1.5,2.44
2014.09.10,00:00:49.403,106.132,106.129,2.44,1
2014.09.10,00:00:49.909,106.132,106.129,2.44,1
2014.09.10,00:00:50.428,106.132,106.13,1,1
2014.09.10,00:00:53.106,106.133,106.13,1.5,1
2014.09.10,00:00:57.303,106.134,106.131,5.44,1
2014.09.10,00:00:57.844,106.134,106.13,5.44,2.44
2014.09.10,00:01:01.349,106.134,106.131,5.44,1
2014.09.10,00:01:02.532,106.134,106.13,5.44,3.19
2014.09.10,00:01:02.835,106.134,106.132,5.44,1
2014.09.10,00:01:03.339,106.134,106.131,5.44,1
2014.09.10,00:01:04.152,106.133,106.132,1,1
2014.09.10,00:01:04.656,106.134,106.132,3.75,1
2014.09.10,00:01:05.557,106.133,106.132,1,1
2014.09.10,00:01:06.755,106.134,106.132,3.94,1
2014.09.10,00:01:07.282,106.135,106.132,1,1
2014.09.10,00:01:09.174,106.136,106.132,2.25,1
2014.09.10,00:01:09.681,106.135,106.132,1,1.69
2014.09.10,00:01:10.452,106.134,106.131,1,3.94
2014.09.10,00:01:11.190,106.134,106.131,1,3.19
2014.09.10,00:01:12.182,106.136,106.131,8.44,3.19
2014.09.10,00:01:15.919,106.136,106.132,6.94,1
