Time,Ask,Bid,AskVolume,BidVolume,
2014.09.10,00:00:00.322,1.61233,1.6122,1.57,1.19
2014.09.10,00:00:00.829,1.61234,1.6122,3.26,1.19
2014.09.10,00:00:01.335,1.61233,1.6122,1.07,1.19
2014.09.10,00:00:01.848,1.61232,1.61217,1.07,1.19
2014.09.10,00:00:02.051,1.61233,1.6122,1.75,1.19
2014.09.10,00:00:02.102,1.61232,1.61217,1,2.51
2014.09.10,00:00:02.306,1.61232,1.61217,1.29,1.36
2014.09.10,00:00:02.610,1.6123,1.61215,1.19,2.14
2014.09.10,00:00:03.154,1.61231,1.61215,1.76,1.39
2014.09.10,00:00:03.661,1.6123,1.61215,1.01,1.19
2014.09.10,00:00:04.182,1.6123,1.61213,1.3,1.36
2014.09.10,00:00:05.985,1.61231,1.61216,3.34,1.25
2014.09.10,00:00:06.289,1.6123,1.61216,1.26,1.19
2014.09.10,00:00:06.947,1.61231,1.61216,3.34,1.19
2014.09.10,00:00:07.950,1.61231,1.61216,3.34,1
2014.09.10,00:00:08.935,1.6123,1.61215,1.26,1.29
2014.09.10,00:00:10.034,1.61229,1.61215,1.34,1.25
2014.09.10,00:00:14.259,1.61228,1.61215,1.01,1
2014.09.10,00:00:14.820,1.61228,1.61215,1.32,1
2014.09.10,00:00:16.940,1.61224,1.61213,1,2.59
2014.09.10,00:00:17.042,1.61224,1.61213,1,1
2014.09.10,00:00:17.245,1.61224,1.61211,2.4,1.25
2014.09.10,00:00:17.755,1.61222,1.61209,1.17,1.19
2014.09.10,00:00:18.263,1.61222,1.61208,2.51,1.69
2014.09.10,00:00:18.618,1.61222,1.61209,1.84,1.19
2014.09.10,00:00:22.253,1.61221,1.61209,1,1.19
2014.09.10,00:00:25.306,1.61221,1.61211,1.2,1
2014.09.10,00:00:26.504,1.61221,1.61209,1.2,1.19
2014.09.10,00:00:27.040,1.6122,1.61209,1.57,1.19
2014.09.10,00:00:27.141,1.6122,1.61209,2.25,1.19
2014.09.10,00:00:27.244,1.6122,1.61209,1.65,1.19
2014.09.10,00:00:28.279,1.6122,1.61209,2.4,1.25
2014.09.10,00:00:29.508,1.61221,1.61206,2.32,1.69
2014.09.10,00:00:30.015,1.61221,1.61209,1.57,1
2014.09.10,00:00:30.587,1.61218,1.61209,1,1.25
2014.09.10,00:00:30.689,1.61218,1.61204,1.1,1.76
2014.09.10,00:00:30.791,1.61217,1.61203,1.36,1.19
2014.09.10,00:00:31.095,1.61214,1.61202,1,2.51
2014.09.10,00:00:31.248,1.61216,1.61203,1.5,1.26
2014.09.10,00:00:31.786,1.61217,1.61203,1.5,1.36
2014.09.10,00:00:32.195,1.61217,1.61205,1.5,1.19
2014.09.10,00:00:32.920,1.61218,1.61206,1.69,1.25
2014.09.10,00:00:33.434,1.61218,1.61205,1.5,1.69
2014.09.10,00:00:35.803,1.61218,1.61205,1.5,1.25
2014.09.10,00:00:36.309,1.61218,1.61206,1.5,1
2014.09.10,00:00:36.815,1.61218,1.61207,1,1.19
2014.09.10,00:00:39.193,1.61219,1.61209,1.1,1.25
2014.09.10,00:00:39.881,1.61218,1.61209,1.1,1.25
2014.09.10,00:00:42.054,1.6122,1.61207,1.15,1.19
2014.09.10,00:00:42.561,1.61218,1.61207,1,1.19
2014.09.10,00:00:42.663,1.61217,1.61207,1,1
2014.09.10,00:00:43.185,1.61218,1.61206,1.17,1
2014.09.10,00:00:44.397,1.61216,1.61206,1,1
2014.09.10,00:00:44.448,1.61216,1.61202,1,1.46
2014.09.10,00:00:44.904,1.61217,1.61205,2.44,1
2014.09.10,00:00:45.208,1.61217,1.61207,1.17,1
2014.09.10,00:00:45.746,1.61217,1.61207,1.2,1
2014.09.10,00:00:48.181,1.61217,1.61205,1.2,1
2014.09.10,00:00:48.638,1.61216,1.61203,1.19,1.09
2014.09.10,00:00:49.145,1.61217,1.61203,1.1,1.29
2014.09.10,00:00:49.702,1.61216,1.61202,1.1,1.57
2014.09.10,00:00:50.208,1.61216,1.61201,1.84,1.19
2014.09.10,00:00:50.310,1.61216,1.61201,2.44,1.19
2014.09.10,00:00:50.412,1.61217,1.61202,1.65,1
2014.09.10,00:00:50.463,1.61217,1.61203,1.84,1.19
2014.09.10,00:00:55.050,1.61217,1.61203,1.07,1.31
2014.09.10,00:00:55.354,1.61217,1.61207,1,1
2014.09.10,00:00:55.710,1.61217,1.61204,2.25,1.69
2014.09.10,00:00:56.065,1.61214,1.61204,1.1,1
2014.09.10,00:00:56.319,1.61212,1.61203,1,1
2014.09.10,00:00:56.673,1.61212,1.612,1,1.19
2014.09.10,00:00:57.281,1.61212,1.612,1,1.25
2014.09.10,00:01:01.194,1.61211,1.612,1,1.25
2014.09.10,00:01:01.701,1.61209,1.61198,1,1.19
2014.09.10,00:01:02.535,1.61211,1.612,1.65,1
2014.09.10,00:01:02.738,1.61213,1.61201,1.01,1
2014.09.10,00:01:02.890,1.61213,1.61202,1,1.19
2014.09.10,00:01:03.753,1.61214,1.61201,1.1,1.19
2014.09.10,00:01:05.135,1.61213,1.61201,1,1.69
2014.09.10,00:01:07.120,1.61213,1.61201,1,1.19
2014.09.10,00:01:08.284,1.61213,1.61201,1,1.69
2014.09.10,00:01:08.863,1.61215,1.61201,1.57,1.69
2014.09.10,00:01:09.532,1.61215,1.61201,1.07,1.69
2014.09.10,00:01:11.942,1.61215,1.61201,1,1.69
2014.09.10,00:01:12.347,1.61213,1.61201,1,1.19
2014.09.10,00:01:14.141,1.61214,1.612,1.5,1.26
2014.09.10,00:01:14.670,1.61213,1.612,1,1.26
