Time,Ask,Bid,AskVolume,BidVolume,
2014.09.08,00:00:01.024,0.93134,0.93119,1.74,1.71
2014.09.08,00:00:02.108,0.93134,0.93119,1.71,1.46
2014.09.08,00:00:02.621,0.93134,0.93119,1.74,1.46
2014.09.08,00:00:02.968,0.93131,0.93119,1,2.21
2014.09.08,00:00:03.755,0.93131,0.93121,1,1.37
2014.09.08,00:00:03.958,0.93134,0.93122,1.1,1.57
2014.09.08,00:00:04.060,0.93134,0.93124,1,1
2014.09.08,00:00:04.566,0.93134,0.93122,1,2.59
2014.09.08,00:00:05.072,0.93134,0.93124,1,1.1
2014.09.08,00:00:11.500,0.93134,0.93124,1,1.32
2014.09.08,00:00:11.959,0.93138,0.93127,1.17,1
2014.09.08,00:00:12.060,0.93139,0.93127,1.76,1.1
2014.09.08,00:00:13.219,0.93139,0.93127,1.31,1.17
2014.09.08,00:00:13.725,0.93139,0.93127,1.39,1.1
2014.09.08,00:00:14.327,0.93139,0.93127,1.31,1.07
2014.09.08,00:00:14.833,0.93139,0.93127,1.39,1.1
2014.09.08,00:00:15.593,0.93139,0.93127,1.39,1.1
2014.09.08,00:00:16.252,0.93139,0.93127,1.39,1.1
2014.09.08,00:00:16.909,0.93139,0.93127,1.39,1
2014.09.08,00:00:20.135,0.93139,0.93127,1.2,1.76
2014.09.08,00:00:24.883,0.93139,0.93127,1.46,1.5
2014.09.08,00:00:25.449,0.93139,0.93127,1.39,1.1
2014.09.08,00:00:25.958,0.93139,0.93128,1.31,1
2014.09.08,00:00:29.638,0.93139,0.93128,1.37,1
2014.09.08,00:00:30.153,0.93139,0.93127,1.2,1.69
2014.09.08,00:00:30.660,0.93139,0.93127,1.55,1.25
2014.09.08,00:00:35.137,0.93139,0.93128,1.17,1
2014.09.08,00:00:35.644,0.93139,0.93128,1.01,1
2014.09.08,00:00:38.413,0.93139,0.93128,1.09,1
2014.09.08,00:00:38.921,0.93139,0.93128,1.01,1
2014.09.08,00:00:39.434,0.93139,0.93128,1.09,1
2014.09.08,00:00:40.101,0.93139,0.93128,1.01,1
2014.09.08,00:00:48.578,0.93139,0.93129,1,1
2014.09.08,00:01:04.084,0.93139,0.93129,1,1.07
2014.09.08,00:01:04.595,0.93139,0.93129,1,1.2
2014.09.08,00:01:06.098,0.93139,0.9313,1,1
2014.09.08,00:01:06.300,0.93141,0.9313,1,1
2014.09.08,00:01:06.351,0.93141,0.93132,1,1
2014.09.08,00:01:06.504,0.93143,0.93132,1.25,1.57
2014.09.08,00:01:07.012,0.93142,0.93131,1.1,1
2014.09.08,00:01:11.537,0.93142,0.9313,1,1.31
2014.09.08,00:01:13.301,0.93142,0.9313,1,1.09
2014.09.08,00:01:13.858,0.93144,0.93132,2.96,1
2014.09.08,00:01:14.366,0.93144,0.93132,2.96,1
2014.09.08,00:01:20.653,0.93144,0.93132,2.96,1
2014.09.08,00:01:21.160,0.93143,0.93132,1.71,1
2014.09.08,00:01:21.262,0.93143,0.93132,1.71,1
2014.09.08,00:01:21.567,0.93141,0.93129,1.17,2.44
2014.09.08,00:01:22.073,0.93141,0.93129,1.15,2.44
2014.09.08,00:01:22.174,0.93141,0.93129,1.2,2.44
2014.09.08,00:01:22.681,0.93141,0.93129,1.17,2.81
2014.09.08,00:01:23.187,0.93141,0.93129,1.15,2.81
2014.09.08,00:01:24.655,0.93141,0.93129,1.09,1.5
2014.09.08,00:01:25.212,0.93139,0.93129,1,1.25
2014.09.08,00:01:25.787,0.93141,0.93129,1.2,2.44
2014.09.08,00:01:25.990,0.93139,0.93129,1,2.06
2014.09.08,00:01:26.650,0.93141,0.93129,1.15,2.06
2014.09.08,00:01:27.157,0.93141,0.93129,1.01,1.87
2014.09.08,00:01:28.823,0.93139,0.93129,1,1.12
2014.09.08,00:01:38.501,0.93139,0.93129,1,1.87
2014.09.08,00:01:46.536,0.93139,0.9313,1.17,1.12
2014.09.08,00:01:47.043,0.93139,0.9313,1.1,1.12
2014.09.08,00:01:51.535,0.93139,0.93128,1,1.39
2014.09.08,00:01:52.042,0.93139,0.93127,1.39,1.1
2014.09.08,00:01:52.144,0.93136,0.93124,1,3.34
2014.09.08,00:01:52.449,0.93134,0.93123,1.17,1
2014.09.08,00:01:52.956,0.93134,0.93122,1.15,1.69
2014.09.08,00:01:59.230,0.93134,0.93122,1.4,1.87
2014.09.08,00:02:00.160,0.93134,0.93122,1.4,2.62
2014.09.08,00:02:00.312,0.93134,0.93123,1.09,1
2014.09.08,00:02:01.525,0.93134,0.93123,1.4,1
2014.09.08,00:02:02.042,0.93134,0.93122,1.4,1
2014.09.08,00:02:02.195,0.93134,0.93122,2.21,1
2014.09.08,00:02:02.707,0.93132,0.93121,1.4,1
2014.09.08,00:02:03.235,0.93132,0.93121,1.4,1
2014.09.08,00:02:07.052,0.93132,0.93121,1.27,1
2014.09.08,00:02:07.154,0.93132,0.93119,1.27,1.12
2014.09.08,00:02:07.659,0.93132,0.9312,1.27,1
2014.09.08,00:02:07.890,0.93132,0.93119,1.27,1.12
2014.09.08,00:02:08.446,0.93132,0.9312,1.27,1
2014.09.08,00:02:09.734,0.93132,0.9312,1.27,1.12
2014.09.08,00:02:10.251,0.93132,0.9312,1.27,1.12
2014.09.08,00:02:11.879,0.93132,0.9312,1.17,1.12
2014.09.08,00:02:12.172,0.93132,0.9312,1.15,1.12
2014.09.08,00:02:12.705,0.93132,0.9312,1.52,1
2014.09.08,00:02:13.312,0.93132,0.9312,1.27,1
2014.09.08,00:02:13.838,0.93132,0.9312,2.21,1
2014.09.08,00:02:15.228,0.93132,0.9312,2.21,1
2014.09.08,00:02:15.791,0.93132,0.9312,2.21,1
2014.09.08,00:02:21.892,0.93132,0.9312,1.46,1
2014.09.08,00:02:22.398,0.93132,0.9312,1.46,1
2014.09.08,00:02:22.651,0.93132,0.9312,1.46,1
2014.09.08,00:02:22.803,0.93132,0.9312,1.39,1
2014.09.08,00:02:24.505,0.93132,0.93119,2.21,1
2014.09.08,00:02:26.996,0.93132,0.93119,2.21,1.1
2014.09.08,00:02:29.105,0.93132,0.93119,2.21,1
2014.09.08,00:02:38.977,0.93131,0.93119,1.76,1
2014.09.08,00:02:41.066,0.93129,0.93119,1.46,1
2014.09.08,00:02:41.370,0.93124,0.93116,1.17,1
2014.09.08,00:02:41.422,0.93124,0.93112,1.17,2.06
2014.09.08,00:02:41.524,0.93124,0.93112,1.15,1.56
2014.09.08,00:02:41.727,0.93124,0.93111,1.15,1.69
2014.09.08,00:02:42.234,0.93123,0.9311,1.17,2.51
2014.09.08,00:02:42.760,0.93123,0.9311,1.15,2.06
2014.09.08,00:02:43.425,0.93123,0.9311,1.17,2.14
2014.09.08,00:02:43.937,0.93123,0.9311,1.17,2.14
2014.09.08,00:02:49.009,0.93123,0.9311,1.17,1.66
2014.09.08,00:02:49.840,0.93123,0.9311,1.1,1.74
2014.09.08,00:02:50.347,0.93123,0.9311,1,1.71
2014.09.08,00:02:50.861,0.93123,0.9311,1.1,1.74
