Date,Time,Ask,Bid,AskVolume,BidVolume
14-08-2014,00:00:01.808,102.421,102.417,3.38,1
14-08-2014,00:00:02.480,102.419,102.417,1,1
14-08-2014,00:00:02.581,102.419,102.415,1,1.5
14-08-2014,00:00:02.733,102.417,102.414,1,4.5
14-08-2014,00:00:03.258,102.416,102.413,1,1.5
14-08-2014,00:00:04.237,102.417,102.413,1.5,1
14-08-2014,00:00:07.556,102.415,102.413,1,1.5
14-08-2014,00:00:08.014,102.415,102.412,1,5.25
14-08-2014,00:00:08.115,102.416,102.412,5.25,1.5
14-08-2014,00:00:08.654,102.415,102.412,1,4.5
14-08-2014,00:00:09.262,102.415,102.412,1,6
14-08-2014,00:00:11.934,102.415,102.412,1,1.5
14-08-2014,00:00:12.447,102.416,102.413,1,1
14-08-2014,00:00:18.680,102.417,102.416,1,1
14-08-2014,00:00:18.731,102.42,102.417,1.5,3.75
14-08-2014,00:00:18.782,102.422,102.418,1,3
14-08-2014,00:00:18.934,102.423,102.421,2.25,1
14-08-2014,00:00:19.459,102.423,102.42,1,1
14-08-2014,00:00:27.008,102.424,102.42,2.25,1
14-08-2014,00:00:29.635,102.424,102.422,2.25,1
14-08-2014,00:00:29.938,102.427,102.425,1,3.75
14-08-2014,00:00:30.291,102.427,102.424,1,4.88
14-08-2014,00:00:30.715,102.429,102.425,3.19,1
14-08-2014,00:00:36.513,102.427,102.425,1,1.25
14-08-2014,00:00:38.038,102.427,102.425,1.25,1
14-08-2014,00:00:38.088,102.432,102.425,1.5,9
14-08-2014,00:00:38.598,102.433,102.429,2.44,4.69
14-08-2014,00:00:43.325,102.433,102.43,1.5,1.25
14-08-2014,00:00:45.313,102.433,102.429,2.44,3.19
14-08-2014,00:00:56.678,102.436,102.432,1.5,2.25
14-08-2014,00:00:57.033,102.435,102.432,1.5,1.69
14-08-2014,00:00:58.331,102.435,102.431,1.5,1.25
14-08-2014,00:01:03.756,102.435,102.432,2.25,1.25
14-08-2014,00:01:03.907,102.437,102.432,1,3.19
14-08-2014,00:01:04.431,102.438,102.432,3.19,3.94
14-08-2014,00:01:04.992,102.437,102.432,1,3.94
14-08-2014,00:01:06.401,102.435,102.433,1,1
14-08-2014,00:01:07.422,102.435,102.431,1.69,2.82
14-08-2014,00:01:08.660,102.435,102.431,1.88,2.44
14-08-2014,00:01:09.985,102.435,102.434,1,1
14-08-2014,00:01:10.061,102.437,102.434,1.5,1.69
14-08-2014,00:01:10.566,102.438,102.434,1.5,2.82
14-08-2014,00:01:11.676,102.438,102.436,1,1
14-08-2014,00:01:11.827,102.442,102.44,1,1.88
14-08-2014,00:01:12.332,102.444,102.44,2.44,1.88
14-08-2014,00:01:12.836,102.444,102.44,1.69,2.82
14-08-2014,00:01:13.794,102.444,102.44,2.25,2.44
14-08-2014,00:01:16.261,102.444,102.44,3.19,2.44
14-08-2014,00:01:16.769,102.443,102.44,1,1.25
14-08-2014,00:01:18.876,102.443,102.439,1.25,2.44
14-08-2014,00:01:22.241,102.441,102.439,1,1.25
14-08-2014,00:01:22.443,102.44,102.437,1.5,1
14-08-2014,00:01:22.998,102.44,102.436,2.25,1.69
14-08-2014,00:01:23.099,102.438,102.435,1,4.5
14-08-2014,00:01:23.402,102.436,102.433,1,2.44
14-08-2014,00:01:23.908,102.435,102.433,1.69,1
14-08-2014,00:01:24.160,102.435,102.431,1.69,5.44
14-08-2014,00:01:24.463,102.433,102.432,1,1
14-08-2014,00:01:24.716,102.442,102.436,1,4.5
14-08-2014,00:01:25.220,102.443,102.438,1.5,3
14-08-2014,00:01:25.897,102.441,102.438,1.25,3
14-08-2014,00:01:26.691,102.443,102.438,2.25,3.19
14-08-2014,00:01:27.246,102.441,102.439,1,1.25
14-08-2014,00:01:29.528,102.442,102.438,1,3.57
14-08-2014,00:01:30.043,102.441,102.438,1,3.94
14-08-2014,00:01:30.711,102.44,102.438,1,2.25
14-08-2014,00:01:31.064,102.438,102.436,1,1.25
14-08-2014,00:01:31.570,102.438,102.435,1,1
14-08-2014,00:01:32.073,102.437,102.435,1,1
14-08-2014,00:01:32.672,102.438,102.435,1,1.25
14-08-2014,00:01:33.085,102.439,102.436,3.19,3
14-08-2014,00:01:33.186,102.441,102.438,1,3.75
14-08-2014,00:01:33.699,102.441,102.438,1,7.69
14-08-2014,00:01:36.447,102.441,102.438,1.5,6.57
14-08-2014,00:01:37.155,102.44,102.437,1,4.69
14-08-2014,00:01:37.458,102.439,102.437,1,2.44
14-08-2014,00:01:37.876,102.44,102.437,1,2.44
14-08-2014,00:01:38.133,102.438,102.437,1,1.69
14-08-2014,00:01:38.793,102.437,102.436,1,1.25
14-08-2014,00:01:38.894,102.437,102.434,1,1.69
14-08-2014,00:01:39.197,102.435,102.433,1,1.32
14-08-2014,00:01:39.873,102.434,102.432,1,1.19
14-08-2014,00:01:40.378,102.435,102.431,1,3.19
14-08-2014,00:01:41.588,102.436,102.434,1.88,1
14-08-2014,00:01:41.741,102.44,102.436,1.25,2.5
14-08-2014,00:01:41.842,102.438,102.437,1,1
14-08-2014,00:01:42.095,102.442,102.439,1.5,1
14-08-2014,00:01:42.599,102.441,102.438,1,1.69
14-08-2014,00:01:42.700,102.44,102.436,1,3.19
14-08-2014,00:01:43.204,102.439,102.436,1,1
14-08-2014,00:01:43.708,102.44,102.436,1,1
14-08-2014,00:01:44.215,102.441,102.436,3.94,1.69
14-08-2014,00:01:44.718,102.44,102.436,1,1.19
14-08-2014,00:01:45.172,102.44,102.435,1,2.44
14-08-2014,00:01:46.998,102.44,102.436,1.5,1
14-08-2014,00:02:03.505,102.44,102.437,1,1
14-08-2014,00:02:04.651,102.44,102.439,1,1.25
14-08-2014,00:02:05.155,102.443,102.44,1.25,1
14-08-2014,00:02:08.440,102.442,102.44,1,1
14-08-2014,00:02:08.959,102.443,102.44,1,1
14-08-2014,00:02:15.979,102.443,102.44,1.69,1
14-08-2014,00:02:17.058,102.443,102.44,1.69,1
14-08-2014,00:02:17.568,102.441,102.44,1,1
14-08-2014,00:02:17.670,102.443,102.44,3.19,1
14-08-2014,00:02:17.771,102.443,102.438,1.5,2.07
14-08-2014,00:02:18.276,102.443,102.439,1.5,1
14-08-2014,00:02:18.783,102.443,102.438,1.5,1.69
14-08-2014,00:02:19.292,102.443,102.439,2.44,1.25
14-08-2014,00:02:19.645,102.441,102.439,1,1.25
14-08-2014,00:02:20.466,102.441,102.437,1.5,2.44
14-08-2014,00:02:22.670,102.442,102.438,1.25,1.69
14-08-2014,00:02:23.951,102.443,102.438,3.19,2.44
14-08-2014,00:02:26.407,102.443,102.438,3.94,2.44
14-08-2014,00:02:27.460,102.443,102.438,3.94,2.44
14-08-2014,00:02:30.270,102.442,102.439,1,1.25
14-08-2014,00:02:30.674,102.44,102.437,1,1.69
14-08-2014,00:02:31.183,102.441,102.437,2.25,1.69
14-08-2014,00:02:31.690,102.44,102.437,1,1
14-08-2014,00:02:39.287,102.44,102.436,1,2.44
14-08-2014,00:02:43.499,102.44,102.436,1.5,2.44
14-08-2014,00:02:47.044,102.44,102.436,1.5,1.5
14-08-2014,00:02:47.558,102.44,102.436,1.5,2.44
14-08-2014,00:02:49.608,102.44,102.436,2.44,2.44
14-08-2014,00:02:52.079,102.439,102.436,1,1.25
14-08-2014,00:02:59.327,102.439,102.436,1,1.69
14-08-2014,00:03:01.738,102.439,102.436,1,1.69
14-08-2014,00:03:02.761,102.439,102.435,1.25,3.57
14-08-2014,00:03:03.570,102.438,102.435,1,2.82
14-08-2014,00:03:04.108,102.438,102.435,1,2.82
14-08-2014,00:03:07.395,102.439,102.435,1,3.94
14-08-2014,00:03:09.720,102.438,102.435,1,2.44
14-08-2014,00:03:10.246,102.439,102.435,1,3.94
14-08-2014,00:03:12.655,102.439,102.436,1,1.19
14-08-2014,00:03:13.657,102.439,102.435,1,3.19
14-08-2014,00:03:13.758,102.439,102.436,1,1.19
14-08-2014,00:03:14.870,102.439,102.436,1,1.25
14-08-2014,00:03:18.534,102.439,102.435,1,3.19
14-08-2014,00:03:20.782,102.439,102.436,1,1
14-08-2014,00:03:21.288,102.438,102.436,1,1
14-08-2014,00:03:29.890,102.438,102.435,1,2.44
14-08-2014,00:03:30.404,102.439,102.435,2.44,2.44
14-08-2014,00:03:32.317,102.439,102.435,2.25,2.44
14-08-2014,00:03:37.816,102.439,102.436,1,3.19
14-08-2014,00:03:38.439,102.44,102.436,2.25,3.19
14-08-2014,00:03:40.965,102.44,102.436,2.63,3.19
14-08-2014,00:03:41.835,102.44,102.438,2.25,1
14-08-2014,00:03:41.936,102.442,102.439,1.25,1
14-08-2014,00:03:42.660,102.442,102.438,1.69,3.19
14-08-2014,00:03:46.563,102.441,102.438,1,2.44
14-08-2014,00:03:47.088,102.44,102.436,1,6.94
14-08-2014,00:03:51.276,102.44,102.438,1,1
14-08-2014,00:03:51.326,102.442,102.438,1,2.25
14-08-2014,00:03:51.831,102.442,102.439,1.5,1.25
14-08-2014,00:03:53.751,102.441,102.439,1,1.25
14-08-2014,00:03:56.264,102.442,102.439,1,1.25
14-08-2014,00:03:56.768,102.443,102.44,3.19,1
14-08-2014,00:03:58.237,102.442,102.44,1.5,1
14-08-2014,00:03:58.339,102.442,102.438,4.69,1.25
14-08-2014,00:03:58.843,102.441,102.438,1,1.25
14-08-2014,00:04:00.243,102.44,102.438,1,1
14-08-2014,00:04:00.752,102.441,102.438,3.57,1
14-08-2014,00:04:03.055,102.442,102.44,1,1
14-08-2014,00:04:03.569,102.442,102.439,1,1.25
14-08-2014,00:04:05.355,102.442,102.441,1,1
14-08-2014,00:04:06.377,102.445,102.441,1.5,1
14-08-2014,00:04:06.427,102.447,102.443,3,2.26
14-08-2014,00:04:06.881,102.447,102.442,3.38,2.44
14-08-2014,00:04:07.184,102.445,102.441,1,2.25
14-08-2014,00:04:07.701,102.444,102.441,1.5,1
14-08-2014,00:04:08.220,102.444,102.442,1.25,1
14-08-2014,00:04:13.506,102.444,102.441,1.25,1.5
14-08-2014,00:04:14.023,102.443,102.441,1,1.5
14-08-2014,00:04:16.507,102.442,102.441,1,1
14-08-2014,00:04:17.043,102.442,102.44,1,1
14-08-2014,00:04:17.560,102.442,102.441,1,1
14-08-2014,00:04:22.809,102.442,102.44,1,1
14-08-2014,00:04:23.467,102.442,102.441,1,1
14-08-2014,00:04:25.327,102.443,102.441,2.44,1
14-08-2014,00:04:27.078,102.442,102.441,1,1
14-08-2014,00:04:27.582,102.443,102.441,1.69,1
14-08-2014,00:04:28.217,102.443,102.44,1.69,1.5
14-08-2014,00:04:30.270,102.443,102.441,1.69,1
14-08-2014,00:04:50.578,102.444,102.441,1.69,1
14-08-2014,00:04:55.021,102.444,102.442,1,1
14-08-2014,00:04:55.527,102.444,102.441,1,1.25
14-08-2014,00:05:01.368,102.444,102.443,1.69,1
14-08-2014,00:05:01.418,102.446,102.443,1,1.5
14-08-2014,00:05:01.469,102.447,102.443,1.69,2.25
14-08-2014,00:05:01.674,102.447,102.443,3.75,1
14-08-2014,00:05:02.252,102.446,102.441,1,7.69
14-08-2014,00:05:02.878,102.446,102.441,1,5.82
14-08-2014,00:05:03.392,102.446,102.442,1.25,1.25
14-08-2014,00:05:03.956,102.446,102.441,1,6.57
14-08-2014,00:05:05.344,102.446,102.442,1.25,1.25
14-08-2014,00:05:09.384,102.447,102.442,1.69,6.19
14-08-2014,00:05:09.902,102.448,102.444,2.44,1.13
14-08-2014,00:05:10.420,102.448,102.445,1,2.25
14-08-2014,00:05:11.080,102.448,102.445,1,3.19
14-08-2014,00:05:13.046,102.448,102.445,1,2.25
14-08-2014,00:05:14.756,102.448,102.444,1.5,2.44
14-08-2014,00:05:15.813,102.448,102.445,1.5,1
14-08-2014,00:05:16.284,102.451,102.448,3.94,3.75
14-08-2014,00:05:16.804,102.45,102.447,1,1.25
14-08-2014,00:05:18.759,102.45,102.446,1,9
14-08-2014,00:05:19.268,102.45,102.447,1,1.25
14-08-2014,00:05:23.398,102.449,102.447,1,1.25
14-08-2014,00:05:23.823,102.451,102.448,1,3.94
14-08-2014,00:05:24.327,102.45,102.448,1,3.19
14-08-2014,00:05:24.861,102.45,102.447,1,2.07
14-08-2014,00:05:25.676,102.45,102.448,1,1.69
14-08-2014,00:05:25.828,102.453,102.449,3.19,1.25
