Time,Ask,Bid,AskVolume,BidVolume,
2014.08.14,00:00:07.303,0.90754,0.90738,1.18,1.53
2014.08.14,00:00:09.112,0.90754,0.90738,2.4,2.78
2014.08.14,00:00:12.418,0.90754,0.90738,1.58,3.15
2014.08.14,00:00:12.469,0.90754,0.90738,1.58,2.4
2014.08.14,00:00:12.672,0.90754,0.90738,3.15,2.03
2014.08.14,00:00:13.127,0.90753,0.90738,1.08,2.03
2014.08.14,00:00:13.637,0.90751,0.90738,1.1,1.18
2014.08.14,00:00:15.169,0.90752,0.9074,1.65,1
2014.08.14,00:00:15.675,0.9075,0.90739,1,1.1
2014.08.14,00:00:16.181,0.90751,0.90739,1.1,1.1
2014.08.14,00:00:31.077,0.9075,0.90739,1.19,1.2
2014.08.14,00:00:32.472,0.90751,0.90739,1.77,1.2
2014.08.14,00:00:33.181,0.90751,0.90739,1.69,1.2
2014.08.14,00:00:33.731,0.90752,0.90741,2.52,1
2014.08.14,00:00:50.051,0.90752,0.90741,1.29,1.38
2014.08.14,00:00:52.209,0.90753,0.90741,3.27,1.48
2014.08.14,00:00:52.714,0.90753,0.90741,2.52,1.2
2014.08.14,00:00:53.020,0.90753,0.90741,3.27,1.38
2014.08.14,00:00:53.238,0.90753,0.90741,2.52,1.2
2014.08.14,00:00:53.961,0.90753,0.90741,2.52,1.48
2014.08.14,00:00:54.216,0.90753,0.90741,2.52,1.2
2014.08.14,00:00:54.727,0.90753,0.90741,2.52,1.48
2014.08.14,00:00:55.242,0.90753,0.90741,2.52,1.48
2014.08.14,00:00:55.770,0.90753,0.90741,2.52,1.48
2014.08.14,00:00:56.925,0.90753,0.90741,2.52,1.48
2014.08.14,00:01:00.566,0.90753,0.90741,2.52,1.2
2014.08.14,00:01:06.941,0.90753,0.90741,1.77,1.39
2014.08.14,00:01:10.075,0.90753,0.90741,1.02,1.39
2014.08.14,00:01:10.581,0.90753,0.90741,1.02,1.39
2014.08.14,00:01:11.897,0.90753,0.90741,1.33,1.63
2014.08.14,00:01:12.436,0.90753,0.90741,1.25,1.63
2014.08.14,00:01:15.132,0.90753,0.90741,1.33,1.63
2014.08.14,00:01:15.665,0.90753,0.90741,1.02,1.39
2014.08.14,00:01:16.213,0.90753,0.90741,1.02,1.39
2014.08.14,00:01:22.414,0.90753,0.90741,1.1,2.14
2014.08.14,00:01:24.069,0.90753,0.90741,1.77,1.39
2014.08.14,00:01:24.398,0.90753,0.90741,1.77,1.39
2014.08.14,00:01:24.753,0.90753,0.90741,1.09,1.63
2014.08.14,00:01:29.706,0.90753,0.90741,1.02,1.39
2014.08.14,00:01:31.128,0.90753,0.90741,1.02,1.39
2014.08.14,00:01:38.104,0.90754,0.9074,3.27,1.64
2014.08.14,00:01:39.048,0.90753,0.90739,1.29,2.97
2014.08.14,00:01:41.604,0.90753,0.90739,1.29,3.34
2014.08.14,00:01:43.561,0.90754,0.9074,3.27,1.64
2014.08.14,00:01:47.018,0.90753,0.9074,1.02,1.64
2014.08.14,00:01:47.588,0.90753,0.90739,1.77,1.74
2014.08.14,00:01:48.623,0.90753,0.90739,1.77,1.74
2014.08.14,00:01:55.604,0.90753,0.90738,1.02,2.22
2014.08.14,00:02:02.250,0.90753,0.90738,1.02,3.34
2014.08.14,00:02:07.158,0.90753,0.90739,1.29,1.74
2014.08.14,00:02:08.317,0.90753,0.90739,1.29,1.84
2014.08.14,00:02:08.856,0.90753,0.90739,1.29,1.74
2014.08.14,00:02:12.661,0.90753,0.90739,1.1,1.74
2014.08.14,00:02:19.369,0.90753,0.90739,1.29,1.74
2014.08.14,00:02:22.998,0.90753,0.90739,1.84,1.74
2014.08.14,00:02:26.301,0.90751,0.90739,1,2.22
2014.08.14,00:02:26.807,0.90751,0.90741,1,1.13
2014.08.14,00:02:29.161,0.90751,0.90741,1.33,1
2014.08.14,00:02:29.413,0.9075,0.90739,1,1.39
2014.08.14,00:02:29.515,0.90748,0.90739,1,1.32
2014.08.14,00:02:30.020,0.90747,0.90739,1,1.32
2014.08.14,00:02:30.677,0.90748,0.90739,1,1.13
2014.08.14,00:03:09.448,0.90749,0.90739,1.25,1
2014.08.14,00:03:10.551,0.90749,0.90739,1.19,1
2014.08.14,00:03:15.110,0.9075,0.90739,2.14,1
2014.08.14,00:03:22.994,0.90749,0.90739,1.32,1
2014.08.14,00:03:24.128,0.9075,0.90739,2.14,1
2014.08.14,00:03:29.485,0.9075,0.90736,2.14,1.47
2014.08.14,00:03:31.173,0.9075,0.90735,1.63,3.72
2014.08.14,00:03:31.678,0.90748,0.90736,1,1.47
2014.08.14,00:03:33.457,0.90749,0.90736,1.63,2.22
2014.08.14,00:03:33.961,0.90749,0.90736,1.63,2.22
2014.08.14,00:03:34.706,0.90749,0.90736,1.25,2.22
2014.08.14,00:03:35.242,0.9075,0.90736,2.07,2.22
2014.08.14,00:03:35.748,0.9075,0.90736,2.14,2.22
2014.08.14,00:03:38.796,0.9075,0.90736,2.07,2.22
2014.08.14,00:03:39.316,0.9075,0.90736,2.14,2.22
2014.08.14,00:03:39.984,0.9075,0.90736,2.07,2.22
2014.08.14,00:03:40.502,0.9075,0.90736,2.14,2.22
2014.08.14,00:03:46.801,0.9075,0.90736,2.22,1.39
2014.08.14,00:03:50.143,0.90748,0.90735,1.02,2.22
2014.08.14,00:03:53.550,0.90749,0.90736,1.09,1.39
2014.08.14,00:03:55.557,0.90749,0.90735,2.22,2.22
2014.08.14,00:03:56.101,0.90749,0.90735,1.37,2.97
2014.08.14,00:04:06.310,0.90749,0.90735,1.37,2.97
2014.08.14,00:04:06.613,0.90749,0.90735,1.37,2.97
2014.08.14,00:04:07.119,0.90749,0.90736,1.02,1.37
2014.08.14,00:04:07.648,0.90748,0.90736,1,1.37
2014.08.14,00:04:10.228,0.9075,0.90736,2.22,1.74
2014.08.14,00:04:11.202,0.90749,0.90735,1.29,2.97
2014.08.14,00:04:15.317,0.9075,0.90736,1.84,1.37
2014.08.14,00:04:16.181,0.9075,0.90736,1.84,1.74
2014.08.14,00:04:23.144,0.90749,0.90735,1.29,2.97
2014.08.14,00:04:26.661,0.9075,0.90736,1.84,1.74
2014.08.14,00:04:26.965,0.90747,0.90736,1,1.74
2014.08.14,00:04:28.187,0.90748,0.90735,1,1.78
2014.08.14,00:04:34.781,0.90747,0.90735,1,2.22
2014.08.14,00:04:36.093,0.90747,0.90735,1,1.78
2014.08.14,00:04:40.738,0.90746,0.90735,1,1.78
2014.08.14,00:04:50.517,0.90748,0.90735,1.02,2.22
2014.08.14,00:04:51.022,0.90747,0.90735,1,2.22
2014.08.14,00:04:55.028,0.90748,0.90735,1.02,2.22
2014.08.14,00:04:58.255,0.90748,0.90735,1.02,2.22
2014.08.14,00:05:16.375,0.90749,0.90735,1.77,2.22
2014.08.14,00:05:16.895,0.90749,0.90735,1.77,2.22
2014.08.14,00:05:17.417,0.9075,0.90736,1.84,1.74
