Time,Ask,Bid,AskVolume,BidVolume,
2014.08.15,00:06:25.706,1.3361,1.33606,5.44,2.4
2014.08.15,00:06:26.211,1.3361,1.33606,7.69,1.88
2014.08.15,00:06:28.364,1.3361,1.33607,4.5,1
2014.08.15,00:06:31.490,1.33609,1.33607,1,1
2014.08.15,00:06:32.001,1.33609,1.33606,1,2.44
2014.08.15,00:06:32.508,1.33609,1.33607,1,1
2014.08.15,00:07:15.990,1.33609,1.33606,1.25,2.25
2014.08.15,00:07:32.204,1.33609,1.33607,2.44,1
2014.08.15,00:07:43.579,1.3361,1.33607,9.98,1
2014.08.15,00:07:44.083,1.3361,1.33609,1,1
2014.08.15,00:07:44.386,1.33612,1.3361,1.5,1
2014.08.15,00:07:44.437,1.33613,1.33611,2.44,1
2014.08.15,00:07:44.639,1.33613,1.33612,1.5,2.25
2014.08.15,00:07:44.690,1.33615,1.33613,3,1.5
2014.08.15,00:07:45.093,1.33616,1.33612,4.32,3.94
2014.08.15,00:07:45.194,1.33616,1.33614,2.82,1
2014.08.15,00:07:46.995,1.33615,1.33614,1,1
2014.08.15,00:07:47.135,1.33615,1.33612,1.35,2.44
2014.08.15,00:07:47.590,1.33616,1.33614,2.44,1
2014.08.15,00:07:48.097,1.33616,1.33615,1.5,1
2014.08.15,00:07:48.602,1.33618,1.33614,3.57,4.5
2014.08.15,00:07:49.107,1.33616,1.33612,5.1,5.44
2014.08.15,00:07:49.714,1.33616,1.33612,2.63,3.19
2014.08.15,00:07:50.016,1.33616,1.33615,1.5,1
2014.08.15,00:07:50.974,1.33615,1.33613,1,1.69
2014.08.15,00:07:51.025,1.33615,1.33613,1,1.69
2014.08.15,00:07:52.003,1.33615,1.33612,1.88,1.5
2014.08.15,00:07:53.133,1.33615,1.33613,1.88,1
2014.08.15,00:07:53.953,1.33615,1.33612,1.88,1.5
2014.08.15,00:07:54.464,1.33615,1.33613,1.88,1
2014.08.15,00:07:55.227,1.33615,1.33612,1.69,1.5
2014.08.15,00:07:55.774,1.33615,1.33613,1.69,1
2014.08.15,00:07:56.281,1.33615,1.33612,2.07,1.5
2014.08.15,00:07:56.795,1.33615,1.33613,2.07,1
2014.08.15,00:07:57.299,1.33615,1.33612,2.07,1.5
