Date,Time,Ask,Bid,AskVolume,BidVolume
15-08-2014,00:00:00.606,0.90693,0.90682,1,1.2
15-08-2014,00:00:01.797,0.90693,0.90682,1,1.18
15-08-2014,00:00:02.305,0.90693,0.90681,1.13,1.08
15-08-2014,00:00:02.816,0.90693,0.90681,1.28,1.13
15-08-2014,00:00:08.082,0.90693,0.90681,1.13,3.08
15-08-2014,00:00:08.588,0.90693,0.90681,1.2,1.1
15-08-2014,00:00:10.694,0.90693,0.90681,1.48,1.1
15-08-2014,00:00:15.757,0.90691,0.90679,1,1.28
15-08-2014,00:00:15.965,0.90694,0.90681,1.2,2.7
15-08-2014,00:00:16.067,0.90696,0.90686,1.65,1
15-08-2014,00:00:16.423,0.90698,0.90686,1.28,1
15-08-2014,00:00:23.484,0.90698,0.90686,1.55,1
15-08-2014,00:00:29.419,0.90699,0.90686,2.03,1
15-08-2014,00:00:29.931,0.90699,0.90686,2.03,1
15-08-2014,00:00:40.930,0.90697,0.90686,1.29,1
15-08-2014,00:00:44.166,0.90698,0.90686,1.47,1.5
15-08-2014,00:00:51.537,0.90697,0.90686,1.29,1.5
15-08-2014,00:00:55.096,0.90698,0.90686,1.47,1.5
15-08-2014,00:01:01.315,0.90698,0.90686,1.32,1.58
15-08-2014,00:01:01.830,0.90698,0.90686,1.39,1.58
15-08-2014,00:01:04.174,0.90697,0.90686,1.19,1.58
15-08-2014,00:01:08.869,0.90698,0.90686,2.14,1.58
15-08-2014,00:01:18.411,0.90698,0.90684,2.07,1.72
15-08-2014,00:01:18.917,0.90698,0.90684,2.14,1.72
15-08-2014,00:01:19.422,0.90698,0.90685,1.39,1.47
15-08-2014,00:01:20.503,0.90698,0.90684,2.14,1.72
15-08-2014,00:01:21.027,0.90698,0.90684,2.07,1.74
15-08-2014,00:01:23.456,0.90698,0.90684,2.07,1.72
15-08-2014,00:01:24.495,0.90698,0.90685,1.32,1.47
15-08-2014,00:01:27.905,0.90698,0.90684,2.07,1.72
15-08-2014,00:01:40.896,0.90698,0.90684,1.19,1.72
15-08-2014,00:01:41.771,0.90699,0.90685,2.14,1.47
15-08-2014,00:01:42.843,0.90698,0.90684,1.19,1.72
15-08-2014,00:01:47.537,0.90699,0.90685,1.29,1.72
15-08-2014,00:01:48.840,0.90699,0.90685,1.37,1.47
15-08-2014,00:01:49.369,0.90699,0.90685,1.29,1.47
15-08-2014,00:01:50.514,0.90699,0.90685,1.27,1.47
15-08-2014,00:01:55.092,0.90699,0.90685,2.22,1.47
15-08-2014,00:01:55.610,0.90699,0.90685,2.22,1.47
15-08-2014,00:01:56.160,0.90699,0.90687,2.22,1
15-08-2014,00:01:58.885,0.90698,0.90687,1.19,1
15-08-2014,00:01:59.889,0.90699,0.90687,1.47,1
15-08-2014,00:02:16.087,0.90698,0.90687,1.19,1.1
15-08-2014,00:02:20.535,0.90699,0.90687,1.47,1
15-08-2014,00:02:29.372,0.90699,0.90688,1.77,1
15-08-2014,00:02:30.567,0.90699,0.90687,1.84,1
15-08-2014,00:02:35.053,0.90699,0.90685,2.22,2.22
15-08-2014,00:02:36.287,0.90699,0.90685,1.77,2.22
15-08-2014,00:02:36.912,0.90699,0.90685,1.84,2.22
15-08-2014,00:02:38.859,0.90699,0.90685,1.77,2.22
15-08-2014,00:02:39.407,0.90699,0.90685,1.84,2.22
15-08-2014,00:02:41.268,0.90699,0.90685,1.77,2.22
15-08-2014,00:02:43.888,0.90699,0.90685,1.84,2.22
15-08-2014,00:02:47.298,0.90699,0.90685,1.84,2.22
15-08-2014,00:03:10.233,0.90698,0.90687,1.29,1
15-08-2014,00:03:21.450,0.90699,0.90687,1.84,1
15-08-2014,00:03:31.478,0.90699,0.90685,1.84,2.22
15-08-2014,00:03:36.278,0.90699,0.90687,1.84,1
15-08-2014,00:04:21.208,0.90699,0.90687,1.84,1
15-08-2014,00:04:45.954,0.90698,0.90684,1.37,2.22
15-08-2014,00:04:56.171,0.90698,0.90687,1.37,1
15-08-2014,00:05:22.997,0.90699,0.90687,1.19,1
15-08-2014,00:05:26.913,0.90699,0.90685,1.37,1.47
15-08-2014,00:05:55.546,0.90699,0.90687,1.37,1
15-08-2014,00:06:22.464,0.90699,0.90687,1.47,1.1
15-08-2014,00:06:22.990,0.90699,0.90687,1.39,1
15-08-2014,00:06:36.205,0.90699,0.90686,1.09,1.2
15-08-2014,00:06:36.717,0.90698,0.90686,1.29,1.2
15-08-2014,00:06:40.936,0.90699,0.90686,1.84,1.02
15-08-2014,00:06:41.471,0.90699,0.90686,1.77,1.09
15-08-2014,00:07:10.021,0.90698,0.90687,1.29,1
15-08-2014,00:07:15.638,0.90699,0.90687,1.47,1
15-08-2014,00:07:22.834,0.90699,0.90686,1.47,1.02
15-08-2014,00:07:24.312,0.90698,0.90685,1.29,1.47
15-08-2014,00:07:25.700,0.90698,0.90685,1.27,1.47
15-08-2014,00:07:38.869,0.90698,0.90686,1.37,1
15-08-2014,00:07:44.169,0.90698,0.90685,2.22,1.02
15-08-2014,00:07:44.675,0.90696,0.90685,1.13,1.02
15-08-2014,00:07:45.179,0.90698,0.90685,1.47,1.02
15-08-2014,00:07:45.697,0.90698,0.90685,2.22,1.02
15-08-2014,00:07:47.024,0.90698,0.90684,1.74,2.22
15-08-2014,00:07:47.994,0.90698,0.90684,2.22,1.84
15-08-2014,00:07:48.499,0.90698,0.90684,2.22,1.84
15-08-2014,00:07:49.211,0.90699,0.90685,2.22,1.29
15-08-2014,00:07:51.797,0.90698,0.90684,1.37,2.22
15-08-2014,00:07:59.014,0.90698,0.90687,1.37,1
15-08-2014,00:08:25.747,0.90699,0.90687,1.77,1
15-08-2014,00:08:32.577,0.90698,0.90687,1.19,1
15-08-2014,00:08:43.468,0.90699,0.90687,1.47,1
15-08-2014,00:08:46.828,0.90697,0.90687,1,1
15-08-2014,00:08:48.584,0.90698,0.90687,1.32,1
15-08-2014,00:08:51.589,0.90698,0.90687,2.07,1
15-08-2014,00:08:54.087,0.90698,0.90687,1.32,1
15-08-2014,00:08:56.270,0.90698,0.90685,1.32,1.77
15-08-2014,00:09:01.313,0.90698,0.90684,2.07,2.22
15-08-2014,00:09:08.534,0.90698,0.90685,1.32,1.47
15-08-2014,00:09:09.082,0.90698,0.90685,1.39,1.39
15-08-2014,00:09:10.774,0.90697,0.90684,1.02,2.14
15-08-2014,00:09:14.632,0.90698,0.90685,1.39,1.29
15-08-2014,00:09:44.676,0.90699,0.90687,1.47,1
15-08-2014,00:09:51.157,0.90699,0.90688,1.37,1
15-08-2014,00:09:51.665,0.90699,0.90689,1.39,1
15-08-2014,00:09:55.251,0.90699,0.90688,2.97,1
15-08-2014,00:09:55.871,0.90698,0.90688,1.39,1
