Time,Ask,Bid,AskVolume,BidVolume,
2014.09.11,00:00:00.700,1.29169,1.29166,1.12,1
2014.09.11,00:00:01.207,1.29169,1.29168,1,1
2014.09.11,00:00:01.411,1.29171,1.29169,1,1
2014.09.11,00:00:01.919,1.29172,1.29169,1.5,1
2014.09.11,00:00:02.880,1.29172,1.29171,1.5,1
2014.09.11,00:00:02.982,1.29174,1.29171,1,1
2014.09.11,00:00:03.489,1.29175,1.29171,4.31,1
2014.09.11,00:00:04.013,1.29174,1.29171,1.12,2.25
2014.09.11,00:00:06.299,1.29173,1.29168,2.25,3
2014.09.11,00:00:07.458,1.29173,1.29171,1,1
2014.09.11,00:00:07.611,1.29174,1.29169,1.69,2.25
2014.09.11,00:00:08.228,1.29174,1.2917,1.25,1
2014.09.11,00:00:08.772,1.29174,1.29169,1,5.62
2014.09.11,00:00:09.042,1.29174,1.29171,1,1
2014.09.11,00:00:13.977,1.29174,1.29172,1,1
2014.09.11,00:00:14.483,1.29173,1.29172,1,1
2014.09.11,00:00:14.839,1.29175,1.29171,3,1
2014.09.11,00:00:14.891,1.29175,1.29173,2.25,1
2014.09.11,00:00:15.406,1.29176,1.29173,2.44,1
2014.09.11,00:00:15.932,1.29175,1.29173,1.25,1
2014.09.11,00:00:16.439,1.29176,1.29173,1.5,1
2014.09.11,00:00:16.644,1.29176,1.29171,1.5,2.25
2014.09.11,00:00:17.151,1.29175,1.29171,1,1
2014.09.11,00:00:17.826,1.29176,1.29171,3.56,1
2014.09.11,00:00:18.736,1.29175,1.29171,1.12,1
2014.09.11,00:00:19.247,1.29176,1.29171,3.56,1
2014.09.11,00:00:19.870,1.29175,1.29171,1.12,1
2014.09.11,00:00:20.625,1.29176,1.29171,3.19,1
2014.09.11,00:00:21.137,1.29175,1.29171,1,1
2014.09.11,00:00:21.721,1.29176,1.29171,3.19,1
2014.09.11,00:00:22.406,1.29175,1.29171,1,1
2014.09.11,00:00:22.916,1.29176,1.29171,3.19,1
2014.09.11,00:00:23.653,1.29175,1.29171,1,1
2014.09.11,00:00:24.170,1.29176,1.29171,3.56,1
2014.09.11,00:00:24.687,1.29175,1.29171,1.12,1
2014.09.11,00:00:25.538,1.29176,1.29171,3.56,1
2014.09.11,00:00:26.295,1.29175,1.29171,1.12,1
2014.09.11,00:00:26.901,1.29176,1.29171,3.56,1
2014.09.11,00:00:27.830,1.29175,1.29171,1.12,1
