Time,Ask,Bid,AskVolume,BidVolume,
2014.09.12,00:00:01.361,1.62494,1.62477,2.81,2.14
2014.09.12,00:00:01.899,1.62493,1.62478,1.19,1.39
2014.09.12,00:00:02.355,1.62492,1.62478,1.19,1.01
2014.09.12,00:00:03.469,1.62492,1.62476,1.19,1.46
2014.09.12,00:00:04.330,1.62491,1.62477,1.25,1.39
2014.09.12,00:00:04.786,1.62492,1.6248,1.5,1
2014.09.12,00:00:04.888,1.62493,1.6248,2.06,1
2014.09.12,00:00:05.425,1.62492,1.62477,1.5,1.31
2014.09.12,00:00:06.835,1.62491,1.62477,1.76,1.69
2014.09.12,00:00:07.368,1.62491,1.62478,1.57,1.25
2014.09.12,00:00:07.870,1.62491,1.62478,2.62,1.25
2014.09.12,00:00:08.389,1.62491,1.62478,1.95,1.25
2014.09.12,00:00:09.339,1.62491,1.62478,1.46,1
2014.09.12,00:00:09.846,1.62489,1.62478,1,1
2014.09.12,00:00:10.352,1.62489,1.62475,1.25,2.96
2014.09.12,00:00:11.012,1.6249,1.62476,1.09,2.44
2014.09.12,00:00:11.628,1.6249,1.62476,1.76,1.69
2014.09.12,00:00:11.882,1.62489,1.62476,1.32,1
2014.09.12,00:00:12.398,1.62489,1.62474,1.76,1.31
2014.09.12,00:00:12.645,1.62489,1.62474,1.09,1.31
2014.09.12,00:00:13.046,1.62489,1.62474,1.76,1.69
2014.09.12,00:00:14.189,1.62489,1.62473,1.76,2.14
2014.09.12,00:00:14.493,1.62489,1.62476,1.76,1
2014.09.12,00:00:15.129,1.62489,1.62474,1.76,1.31
2014.09.12,00:00:16.253,1.62488,1.62474,1.32,1.31
2014.09.12,00:00:17.222,1.62489,1.62474,1.76,1.31
2014.09.12,00:00:17.898,1.62489,1.62474,1.76,1.69
2014.09.12,00:00:19.218,1.62489,1.62473,1.76,2.51
2014.09.12,00:00:20.053,1.62488,1.62473,1.3,1.19
2014.09.12,00:00:20.560,1.62488,1.62473,1.01,1.19
2014.09.12,00:00:20.663,1.62486,1.62473,1.07,1.19
2014.09.12,00:00:20.815,1.62485,1.62471,1.32,1.69
2014.09.12,00:00:20.917,1.62484,1.6247,1.26,1.69
2014.09.12,00:00:21.069,1.62479,1.62471,2.25,1
2014.09.12,00:00:21.171,1.62473,1.62464,1.5,1
2014.09.12,00:00:21.222,1.62473,1.62462,1.97,1
2014.09.12,00:00:21.374,1.62469,1.6246,2.25,1.12
2014.09.12,00:00:21.631,1.62464,1.62449,2.25,2.44
2014.09.12,00:00:21.733,1.62457,1.62448,1.5,1.25
2014.09.12,00:00:21.989,1.62454,1.6244,1.5,1.25
2014.09.12,00:00:22.040,1.6245,1.6244,1.82,1
2014.09.12,00:00:22.175,1.62449,1.62434,1.57,1.25
2014.09.12,00:00:22.227,1.62449,1.62438,1.57,1.25
2014.09.12,00:00:22.328,1.62449,1.62434,1.57,1.29
2014.09.12,00:00:22.583,1.62443,1.62433,3,1.29
2014.09.12,00:00:22.634,1.62443,1.62428,3,4.01
2014.09.12,00:00:22.736,1.62441,1.62427,1.12,1.39
2014.09.12,00:00:23.040,1.6244,1.62431,1,1.25
2014.09.12,00:00:23.192,1.62443,1.62431,4.01,1.25
2014.09.12,00:00:23.243,1.62443,1.62432,3.75,1.19
2014.09.12,00:00:23.759,1.62444,1.62432,3.82,1.19
2014.09.12,00:00:23.975,1.62446,1.62433,1.1,1.69
